latitude,longitude,sn,no,ccmaName,ccbaMnm1,ccbaMnm2,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaKdcd,ccbaCtcd,ccbaAsno,ccbaCncl,ccbaCpno,regDt
0,0,290,19690,시도유형문화유산,나전칠국화모란넝쿨무늬상자,,부산,영도구,국립해양박물관,21,21,0002090000000,N,2112102090000,2024-04-24 10:32:29
0,0,291,19984,시도유형문화유산,관세음보살42수진언집,觀世音菩薩四十二手眞言集,부산,금정구,허＊＊＊,21,21,0002100000000,N,2112102100000,2026-02-25 14:55:02
0,0,292,19843,시도유형문화유산,보광사목조아미타여래삼존좌상,普光寺 木造阿彌陀如來三尊坐像,부산,동구,대＊＊＊,21,21,0002110000000,N,2112102110000,2022-08-29 17:55:56
0,0,293,20053,시도유형문화유산,해운정사 삼층석탑,,부산,해운대구,해운정사,21,21,0002120000000,N,2112102120000,2022-08-29 17:55:56
0,0,294,20056,시도유형문화유산,홍현주 필 산수도,洪顯周 筆 山水圖,부산,서구,동아대학교석당박물관,21,21,0002130000000,N,2112102130000,2022-08-29 17:55:56
0,0,295,20290,시도유형문화유산,묘법연화경,妙法蓮華經,부산,강서구,수능엄사,21,21,0002140000000,N,2112102140000,2022-09-09 14:25:03
0,0,296,20302,시도유형문화유산,현수제승법수,賢首諸乘法數,부산,금정구,허＊＊＊,21,21,0002150000000,N,2112102150000,2026-02-25 14:55:02
0,0,297,20262,시도유형문화유산,현수제승법수,賢首諸乘法數,부산,해운대구,정＊＊＊,21,21,0002160000000,N,2112102160000,2022-08-29 17:55:57
0,0,298,20303,시도유형문화유산,소총통,小銃筒,부산,금정구,부산대학교박물관,21,21,0002170000000,N,2112102170000,2024-04-24 10:32:30
0,0,299,20289,시도유형문화유산,휴대용 평면해시계(평면일영),携帶用平面해時計(平面日影),부산,서구,동＊＊＊,21,21,0002180000000,N,2112102180000,2024-04-24 10:32:30
0,0,300,20304,시도유형문화유산,독례집요 목판,讀禮輯要 木板,부산,남구,시립박물관(부산박물관),21,21,0002190000000,N,2112102190000,2022-08-29 17:55:57
0,0,301,20519,시도유형문화유산,관음보살도,觀音菩薩圖,부산,영도구,국립해양박물관,21,21,0002200000000,N,2112102200000,2023-06-02 12:25:03
0,0,302,20697,시도유형문화유산,상지은니 묘법연화경 권2,橡紙銀泥 妙法蓮華經卷二,부산,강서구,수＊＊＊,21,21,0002210000000,N,2112102210000,2024-04-24 10:32:30
0,0,303,20948,시도유형문화유산,묘법연화경 권4~7,妙法蓮華經 卷四∼七,부산,사하구,관＊＊＊,21,21,0002220000000,N,2112102220000,2024-04-24 10:32:31
0,0,304,21014,시도유형문화유산,대불정여래밀인수증요의제보살만행수능엄경 권1~5,大佛頂如來宻因修證了義諸菩薩萬行首楞嚴經 卷一~五,부산,남구,정＊＊＊,21,21,0002230000000,N,2112102230000,2023-05-02 12:25:02
0,0,305,21366,시도유형문화유산,목조여래좌상,木造如來坐像,부산,기장군,동＊＊＊,21,21,0002240000000,N,2112102240000,2024-07-10 16:25:02
0,0,306,21248,시도유형문화유산,상주 안수사명 동종,尙州 安水寺銘 銅鐘,부산,남구,부＊＊＊,21,21,0002250000000,N,2112102250000,2024-04-24 10:32:31
0,0,307,21262,시도유형문화유산,선종영가집,禪宗永嘉集,부산,해운대구,대원각사,21,21,0002260000000,N,2112102260000,2024-01-04 21:25:03
0,0,308,21235,시도유형문화유산,경국대전,經國大典,부산,부산진구,부＊＊＊,21,21,0002270000000,N,2112102270000,2024-04-24 10:32:31
0,0,309,21490,시도유형문화유산,귀거래도팔폭병풍,歸去來圖八幅屛風,부산,수영구,현＊＊＊,21,21,0002280000000,N,2112102280000,2025-04-09 11:55:03
0,0,310,21515,시도유형문화유산,범어사 범자문 소대,梵魚寺 梵字文 疏臺,부산,금정구,대한불교조계종 범어사(성보박물관),21,21,0002290000000,N,2112102290000,2024-10-08 17:25:02
0,0,311,21516,시도유형문화유산,범어사 신중도,梵魚寺 神衆圖,부산,금정구,대한불교조계종 범어사(성보박물관),21,21,0002300000000,N,2112102300000,2024-10-08 17:25:02
0,0,312,21608,시도유형문화유산,능인사 목조여래좌상,能仁寺 木造如來坐像,부산,사상구,대한불교조계종 능인사,21,21,0002310000000,N,2112102310000,2025-07-02 11:55:02
0,0,313,21644,시도유형문화유산,조선전도,朝鮮全圖,부산,영도구,국립해양박물관,21,21,0002320000000,N,2112412020001,2025-01-06 17:55:04
0,0,314,21645,시도유형문화유산,호좌영중기,湖左營重記,부산,영도구,국립해양박물관,21,21,0002330000000,N,2112412020002,2025-01-06 17:55:03
0,0,315,21763,시도유형문화유산,광명사 목조여래좌상,光明寺 木造如來坐像,부산,금정구,대＊＊＊,21,21,0002340000000,N,2112502250001,2025-02-25 16:55:01
0,0,316,22211,시도유형문화유산,함경도 해안지도,咸鏡道 海岸地圖,부산,영도구,국립해양박물관,21,21,0002350000000,N,2112604020019,2026-04-02 15:55:02
0,0,317,21983,시도유형문화유산,범어사 청련암 석조보살좌상(2025-2),,부산,금정구,청＊＊＊,21,21,0002360000000,N,2112508110001,2025-09-02 10:25:04
0,0,318,21999,시도유형문화유산,대불정여래밀인수증요의제보살만행수능엄경 권6~10,,부산,동래구,상륜덕화사,21,21,0002370000000,N,2112509020001,2026-01-08 13:55:06
0,0,319,22128,시도유형문화유산,목조지장보살좌상(2025),,부산,동래구,상＊＊＊,21,21,0002380000000,N,2112601080002,2026-01-08 14:25:02
0,0,320,22141,시도유형문화유산,동래부사 정언섭 관련 고문서,東萊府使 鄭彦燮 關聯 古文書,부산,남구,부＊＊＊,21,21,0002390000000,N,2112601120002,2026-01-12 17:25:01
0,0,321,22230,시도유형문화유산,동래부 사천면 고문서,東萊府 沙川面 古文書,부산,사상구,사＊＊＊,21,21,0002400000000,N,2112602020001,2026-04-13 09:55:01
35.1712174442295,129.113966243743,322,8781,시도무형유산,수영농청놀이,水營農廳놀이,부산,수영구,,22,21,0000020000000,N,2222100020000,2022-08-29 18:00:15
35.2246376383103,129.078472846537,323,8782,시도무형유산,동래학춤,東萊鶴춤,부산,동래구,,22,21,0000030000000,N,2222100030000,2022-08-29 18:00:15
35.2246376383103,129.078472846537,324,8783,시도무형유산,동래지신밟기,東萊地神밟기,부산,동래구,,22,21,0000040000000,N,2222100040000,2022-08-29 18:00:15
0,0,325,8784,시도무형유산,충렬사제향,忠烈祠祭享,부산,동래구,,22,21,0000050000000,N,2222100050000,2022-08-29 18:00:15
35.1239141865865,129.018499752101,326,8785,시도무형유산,부산농악,釜山農樂,부산,서구,,22,21,0000060000000,N,2222100060000,2024-04-24 10:35:19
0,0,327,8786,시도무형유산,다대포후리소리,多大浦후리소리,부산,사하구,,22,21,0000070000000,N,2222100070000,2025-08-04 10:55:05
35.2246376383103,129.078472846537,328,8787,시도무형유산,가야금산조(강태홍류),伽倻琴散調(姜太弘流),부산,동래구,,22,21,0000080000000,N,2222100080000,2022-08-29 18:00:15
0,0,329,8788,시도무형유산,부산영산재,釜山靈山齋,부산,사상구,,22,21,0000090000000,N,2222100090000,2023-06-26 11:25:02
35.2246376383103,129.078472846537,330,8789,시도무형유산,동래고무,東萊鼓舞,부산,동래구,,22,21,0000100000000,N,2222100100000,2022-08-29 18:00:15
35.1239141865865,129.018499752101,331,8790,시도무형유산,구덕망깨소리,구덕망깨소리,부산,서구,,22,21,0000110000000,N,2222100110000,2024-04-24 10:35:19
0,0,332,8791,시도무형유산,주성장,鑄成匠,부산,기장군,,22,21,0000120000000,N,2222100120000,2022-08-29 18:00:15
0,0,333,8792,시도무형유산,사기장,沙器匠,부산,기장군,,22,21,0000130000000,N,2222100130000,2022-08-29 18:00:16
0,0,334,8793,시도무형유산,동래한량춤,東萊閑良춤,부산,동래구,,22,21,0000140000000,N,2222100140000,2022-08-29 18:00:16
0,0,335,8794,시도무형유산,불화장,佛畵匠,부산,북구,,22,21,0000150000000,N,2222100150000,2022-08-29 18:00:16
0,0,336,8795,시도무형유산,아쟁산조,牙箏散調,부산,동래구,,22,21,0000160000000,N,2222100160000,2022-08-29 18:00:16
0,0,337,8796,시도무형유산,화혜장,靴鞋匠,부산,사하구,,22,21,0000170000000,N,2222100170000,2024-04-24 10:35:20
0,0,338,8797,시도무형유산,부산 고분도리걸립,,부산,서구,,22,21,0000180000000,N,2222100180000,2024-04-24 10:35:20
0,0,339,8798,시도무형유산,선화,禪畵,부산,수영구,,22,21,0000190000000,N,2222100190000,2024-04-24 10:35:20
0,0,340,8799,시도무형유산,목조각장,木彫刻匠,부산,강서구,강서구,22,21,0000200000000,N,2222100200000,2024-04-24 10:35:21
0,0,341,8800,시도무형유산,지연장,紙鳶匠,부산,동래구,,22,21,0000210000000,N,2222100210000,2024-04-24 10:35:21
0,0,342,8801,시도무형유산,수영지신밟기,,부산,수영구,,22,21,0000220000000,N,2222100220000,2022-09-07 15:55:04
0,0,343,8802,시도무형유산,부산 기장 오구굿,,부산,기장군,,22,21,0000230000000,N,2222100230000,2024-04-24 10:35:21
0,0,344,17629,시도무형유산,전각장,篆刻匠,부산,금정구,,22,21,0000240000000,N,2222100240000,2024-04-24 10:35:22
0,0,345,17312,시도무형유산,하단돛배 조선장,下端돛배 造船匠,부산,사하구,,22,21,0000250000000,N,2222100250000,2024-04-24 10:35:22
0,0,346,17630,시도무형유산,동장각장,銅章刻匠,부산,수영구,,22,21,0000260000000,N,2222100260000,2025-07-15 17:55:02
35.2159326016869,129.044568041225,347,9350,시도기념물,만덕사지,萬德寺址,부산,북구,부산광역시 북구,23,21,0000030000000,N,2332100030000,2023-11-09 03:55:13
35.179654942123,129.096260492875,348,9351,시도기념물,배산성지,盃山城址,부산,연제구,부산광역시 연제구,23,21,0000040000000,N,2332100040000,2024-04-24 10:36:08
35.207536283957,129.092241138699,349,9352,시도기념물,동래읍성지,東萊邑城址,부산,동래구,부산광역시 동래구,23,21,0000050000000,N,2332100050000,2023-11-09 08:55:21
35.2166916342311,129.006914434868,350,9353,시도기념물,구포왜성,龜浦倭城,부산,북구,부산광역시 북구,23,21,0000060000000,N,2332100060000,2023-11-09 03:55:13
35.1361663672079,129.061163409841,351,9354,시도기념물,부산진성,釜山鎭城,부산,동구,부산광역시 동구,23,21,0000070000000,N,2332100070000,2025-08-27 11:25:02
35.1703303692698,129.115748146319,352,9355,시도기념물,경상좌수영성지,慶尙左水營城址,부산,수영구,부산광역시 수영구,23,21,0000080000000,N,2332100080000,2025-10-17 14:55:02
35.0603316325568,128.972885457933,353,9356,시도기념물,윤공단,尹公壇,부산,사하구,부산광역시 사하구,23,21,0000090000000,N,2332100090000,2023-11-10 04:57:09
35.1351852735111,129.053663261713,354,9357,시도기념물,정공단,鄭公壇,부산,동구,부산광역시 동구,23,21,0000100000000,N,2332100100000,2024-04-04 16:25:01
35.2042124063043,129.085946667901,355,9358,시도기념물,송공단,宋公壇,부산,동래구,부산광역시 동래구,23,21,0000110000000,N,2332100110000,2023-11-09 08:55:21
35.1715500806236,129.113522026292,356,9359,시도기념물,25의용단,25義勇壇,부산,수영구,부산광역시 수영구,23,21,0000120000000,N,2332100120000,2025-06-26 18:04:06
35.2221087295647,129.073538690556,357,9360,시도기념물,임진동래의총,壬辰東萊義塚,부산,동래구,부산광역시 동래구,23,21,0000130000000,N,2332100130000,2023-11-09 03:56:37
35.2201408444736,129.081216890542,358,9361,시도기념물,온정개건비,溫井改建碑,부산,동래구,부산광역시 동래구,23,21,0000140000000,N,2332100140000,2023-11-09 03:56:37
35.2289086585213,129.081384509914,359,9362,시도기념물,금정산성 부설비,金井山城 復說碑,부산,금정구,부산광역시 금정구,23,21,0000150000000,N,2332100150000,2024-04-15 16:25:01
35.2095910997194,129.09014722754,360,9363,시도기념물,내주축성비,萊州築城碑,부산,동래구,부산광역시 동래구,23,21,0000160000000,N,2332100160000,2023-11-09 08:55:20
35.1295802,129.0938034,361,9364,시도기념물,약조제찰비,約條製札碑,부산,남구,시립박물관(부산박물관),23,21,0000170000000,N,2332100170000,2023-11-09 08:55:19
35.1295802,129.0938034,362,9365,시도기념물,척화비,斥和碑,부산,남구,시립박물관(부산박물관),23,21,0000180000000,N,2332100180000,2023-11-09 08:55:19
35.1357381,129.0604501,363,9366,시도기념물,부산진성 서문성곽우주석,釜山鎭城 西門城廓隅柱石,부산,동구,부산광역시 동구,23,21,0000190000000,N,2332100190000,2026-05-12 15:25:03
35.0402389,128.9699095,364,9367,시도기념물,정운공 순의비,鄭運公 殉義碑,부산,사하구,부산광역시 사하구,23,21,0000200000000,N,2332100200000,2023-11-10 04:57:08
35.1295802,129.0938034,365,9368,시도기념물,동래 남문비,東萊 南門碑,부산,남구,시립박물관(부산박물관),23,21,0000210000000,N,2332100210000,2023-11-09 08:55:19
35.1936117665238,129.092334001922,366,9380,시도기념물,이섭교비,利涉橋碑,부산,동래구,부산광역시 동래구,23,21,0000330000000,N,2332100330000,2023-11-09 08:55:21
35.0303419628106,128.818082605025,367,9381,시도기념물,천성진성,天城鎭城,부산,강서구,부산광역시 강서구,23,21,0000340000000,N,2332100340000,2023-11-09 03:55:57
35.0645446,128.8344362,368,9382,시도기념물,가덕도 척화비,加德島 斥和碑,부산,강서구,부산광역시 강서구,23,21,0000350000000,N,2332100350000,2023-11-09 03:55:57
35.3282915938515,129.295631725301,369,9385,시도기념물,기장 아이봉수대,機張 阿爾烽燧臺,부산,기장군,부산광역시 기장군,23,21,0000380000000,N,2332100380000,2023-11-09 03:55:57
35.25758591281,129.215823129421,370,9386,시도기념물,기장향교,機張鄕校,부산,기장군,기장향교,23,21,0000390000000,N,2332100390000,2023-11-09 03:55:14
35.2443020306666,129.211859140854,371,9387,시도기념물,기장읍성,機張邑成,부산,기장군,부산광역시 기장군,23,21,0000400000000,N,2332100400000,2023-11-09 03:55:15
35.2246958,129.2273014,372,9388,시도기념물,기장척화비,機張斥和碑,부산,기장군,부산광역시 기장군,23,21,0000410000000,N,2332100410000,2023-11-09 03:55:15
35.2830983232736,129.098938296541,373,9389,시도기념물,노포동 고분군,老圃洞 古墳群,부산,금정구,부산광역시 금정구,23,21,0000420000000,N,2332100420000,2024-12-13 15:28:12
35.1352117922754,128.875267699284,374,9390,시도기념물,생곡동 가달고분군,生谷洞 加達古墳群,부산,강서구,부산광역시 강서구,23,21,0000430000000,N,2332100430000,2023-11-09 03:55:15
35.1559716482698,128.881335490279,375,9391,시도기념물,범방동 패총,凡方洞 貝塚,부산,강서구,부산광역시 강서구,23,21,0000440000000,N,2332100440000,2023-11-09 03:55:15
35.1521,129.1527,376,9392,시도기념물,해운대석각,海雲臺石刻,부산,해운대구,부산광역시 해운대구,23,21,0000450000000,N,2332100450000,2023-11-09 03:55:15
35.1948707150033,128.899068878924,377,9394,시도기념물,김해 죽도왜성,金海 竹島倭城,부산,강서구,부산광역시 강서구,23,21,0000470000000,N,2332100470000,2023-11-09 03:55:16
35.2428407056104,129.241532962265,378,9395,시도기념물,기장죽성리왜성,機張竹城里倭城,부산,기장군,부산광역시 기장군,23,21,0000480000000,N,2332100480000,2023-11-09 03:55:16
35.1026406945268,129.031276352942,379,9396,시도기념물,구 동양척식주식회사 부산지점,舊)東洋拓植株式會社釜山支店,부산,중구,부산근현대역사관,23,21,0000490000000,N,2332100490000,2026-02-03 19:25:02
35.1046988030425,129.032177235974,380,9398,시도기념물,부산지방기상청,釜山地方氣象廳,부산,중구,부산지방기상청,23,21,0000510000000,N,2332100510000,2026-02-03 19:55:02
35.1408349,129.0927619,381,9399,시도기념물,사처석교비,四處石橋碑,부산,남구,시립박물관(부산박물관),23,21,0000520000000,N,2332100520000,2024-04-24 10:36:09
35.1818006734298,129.115106821888,382,9401,시도기념물,정과정유적지,鄭瓜亭遺蹟址,부산,수영구,부산광역시 수영구,23,21,0000540000000,N,2332100540000,2023-11-09 03:55:16
35.1347959126116,129.052899360788,383,9402,시도기념물,부산진일신여학교,釜山鎭日新女學校,부산,동구,(재)대한예수교장로회유지재단,23,21,0000550000000,N,2332100550000,2024-04-24 10:36:10
35.0955502464534,129.036466414641,384,9403,시도기념물,영도대교,影島大橋,부산,영도구,부산시설공단,23,21,0000560000000,N,2332100560000,2023-11-09 08:55:19
35.2419051569783,129.193764092476,385,9406,시도기념물,기장산성,機張山城,부산,기장군,부산광역시 기장군,23,21,0000590000000,N,2332100590000,2024-04-24 10:36:10
35.2033097498872,129.086166649306,386,9407,시도기념물,동래부 동헌,東萊府 東軒,부산,동래구,부산광역시 동래구,23,21,0000600000000,N,2332100600000,2023-11-09 08:55:21
0,0,387,9408,시도기념물,동래향교,東萊鄕校,부산,동래구,동래향교,23,21,0000610000000,N,2332100610000,2023-11-09 03:55:58
35.2470204387386,129.016872242657,388,9410,시도기념물,금곡동 율리 바위그늘유적,金谷洞 栗里 巖陰遺蹟,부산,북구,부산광역시 북구,23,21,0000630000000,N,2332100630000,2023-11-09 03:55:58
0,0,389,16677,시도기념물,충장공 정발 전망비,忠壯公 鄭撥 戰亡碑,부산,동구,부산광역시 동구,23,21,0000640000000,N,2332100640000,2025-06-26 18:02:49
0,0,390,20775,시도기념물,구 부산미군장교클럽,舊 釜山美軍將校-,부산,부산진구,부산시설관리공단,23,21,0000650000000,N,2332100650000,2023-11-10 11:25:02
35.2842321,129.0686611,391,11296,시도민속문화유산,황실축원장엄수,皇室祝願莊嚴繡,부산,금정구,대한불교조계종범어사,24,21,0000010000000,N,2442100010000,2023-11-08 21:25:15
35.2014117,129.0962765,392,11297,시도민속문화유산,다대첨사영 갑주,多大僉使營 甲胄,부산,동래구,충렬사관리사무소,24,21,0000020000000,N,2442100020000,2023-11-08 21:25:15
35.2014117,129.0962765,393,11298,시도민속문화유산,동래영 갑주,東萊營 甲胄,부산,동래구,충렬사관리사무소,24,21,0000030000000,N,2442100030000,2023-11-08 21:25:15
35.2014117,129.0962765,394,11299,시도민속문화유산,동래영구군복,東萊營具軍服,부산,동래구,충렬사관리사무소,24,21,0000040000000,N,2442100040000,2023-11-08 21:25:15
35.3746205,129.2329449,395,11300,시도민속문화유산,장안사연,長安寺 輦,부산,기장군,대한불교조계종범어사(성보박물관),24,21,0000050000000,N,2442100050000,2024-04-24 10:36:52
35.1923623211617,129.155504128831,396,11301,시도민속문화유산,장산 마고당·천제단,&#33799;山 麻姑堂·天祭壇,부산,해운대구,장산신당보존관리위원회,24,21,0000060000000,N,2442100060000,2023-11-08 21:25:15
0,0,397,11302,시도민속문화유산,박기종 관복 일괄,朴琪淙 官服 一括,부산,남구,시립박물관(부산박물관),24,21,0000070000000,N,2442100070000,2023-11-09 05:55:35
0,0,398,11303,시도민속문화유산,박기종 대례복 일괄,朴琪淙 大禮服 一括,부산,남구,시립박물관(부산박물관),24,21,0000080000000,N,2442100080000,2024-04-24 10:36:53
0,0,399,11304,시도민속문화유산,박기종 통상복 일괄,朴琪淙 通常服 一括,부산,남구,시립박물관(부산박물관),24,21,0000090000000,N,2442100090000,2024-04-24 10:36:53
0,0,400,16647,시도민속문화유산,장안사 명부전 삼번상,長安寺 冥府殿 三幡床,부산,기장군,대한불교조계종범어사(성보박물관),24,21,0000100000000,N,2442100100000,2024-04-24 10:36:53
0,0,401,16649,시도민속문화유산,장안사 응진전 법대경상,長安寺 應眞殿 法臺經床,부산,기장군,대＊＊＊,24,21,0000110000000,N,2442100110000,2024-04-24 10:36:54
0,0,402,18007,시도민속문화유산,해련사 동래부 인상,海蓮寺 東萊府 印床,부산,영도구,해련사,24,21,0000120000000,N,2442100120000,2023-11-09 02:25:39
0,0,403,18008,시도민속문화유산,해련사 장엄의식구,海蓮寺 莊嚴儀式具,부산,영도구,해련사,24,21,0000130000000,N,2442100130000,2023-11-09 02:25:39
0,0,404,16678,시도민속문화유산,소림사 오방번,少林寺 五方幡,부산,동구,대＊＊＊,24,21,0000140000000,N,2442100140000,2023-11-09 02:25:39
0,0,405,16679,시도민속문화유산,소림사 칠여래번,少林寺 칠如來幡,부산,동구,대＊＊＊,24,21,0000150000000,N,2442100150000,2023-11-09 02:25:39
0,0,406,16676,시도민속문화유산,수영야류 탈,,부산,서구,동아대학교석당박물관,24,21,0000160000000,N,2442100160000,2024-04-24 10:36:54
0,0,407,17269,시도민속문화유산,범어사 목조,梵魚寺 木槽,부산,금정구,대한불교조계종범어사,24,21,0000170000000,N,2442100170000,2024-04-24 10:36:54
0,0,408,17270,시도민속문화유산,범어사 오방번,梵魚寺 五方幡,부산,금정구,대한불교조계종범어사,24,21,0000180000000,N,2442100180000,2024-04-24 10:36:54
0,0,409,18074,시도민속문화유산,농기,,부산,영도구,국립해양박물관,24,21,0000190000000,N,2442100190000,2023-11-09 06:55:36
0,0,410,20572,시도등록문화유산,부산 아미동 비석마을 피란민 주거지,釜山 峨嵋洞 碑石村 避亂民 住居址,부산,서구,부＊＊＊,25,21,0000010000000,N,4422100010000,2022-09-05 19:25:04
0,0,411,20909,시도등록문화유산,감로도,甘露圖,부산,영도구,국＊＊＊,25,21,0000020000000,N,4422100020000,2023-06-02 14:25:05
0,0,412,21236,시도등록문화유산,한일 외교 관련서 일괄,(韓日外交關聯書一括),부산,부산진구,부＊＊＊,25,21,0000030000000,N,4422100030000,2024-04-24 10:39:05
0,0,413,21237,시도등록문화유산,부산항총무회소,釜山港總務會所,부산,부산진구,부＊＊＊,25,21,0000040000000,N,4422100040000,2024-04-24 10:39:05
0,0,414,21286,시도등록문화유산,노상익 방령심의,盧相益 方領深衣,부산,금정구,부＊＊＊,25,21,0000050000000,N,4422100050000,2024-04-24 10:39:05
0,0,415,21951,시도등록문화유산,부산항 제1부두,,부산,중구,부산시설공단,25,21,0000060000000,N,4422505080001,2026-01-06 10:55:02
0,0,416,21433,시도등록문화유산,부산도시철도 1호선 1편성(舊),,부산,금정구,부＊＊＊,25,21,0000070000000,N,4422100070000,2025-01-04 14:55:02
0,0,417,22144,시도등록문화유산,구산단,龜山壇,부산,기장군,해＊＊＊,25,21,0000080000000,N,4422601130001,2026-01-13 10:55:02
35.2294768697724,129.161350354961,418,11930,문화유산자료,반송삼절사,盤松三節祠,부산,해운대구,남원양씨삼절사반송문회,31,21,0000010000000,N,3412100010000,2022-08-29 18:04:04
35.2341882325232,129.232970747606,419,11931,문화유산자료,기장남산봉수대,機張南山烽燧臺,부산,기장군,부산광역시 기장군,31,21,0000020000000,N,3412100020000,2022-08-29 18:04:04
35.2842321,129.0686611,420,11932,문화유산자료,범어사청동은입사향완,梵魚寺 靑銅銀入絲 香盌,부산,금정구,대＊＊＊,31,21,0000030000000,N,3412100030000,2022-08-29 18:04:04
35.2842321,129.0686611,421,11933,문화유산자료,범어사 유제 대발,道光銘 鍮製 大鉢,부산,금정구,대＊＊＊,31,21,0000040000000,N,3412100040000,2023-04-13 15:25:03
