경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter sediminum,37.466946,대한민국 강원도 삼척시,2004-03-15,Marinobacter sediminum,동해중부
126.511810,대한민국,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,33.207550,대한민국 제주특별자치도 서귀포시,2011-09-19,Centropages furcatus,남해서부
126.500137,대한민국,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,33.212803,대한민국 제주특별자치도 서귀포시,2011-09-19,Centropages furcatus,남해서부
129.176117,대한민국,,Shewanellaceae > Shewanella > Shewanella electrodiphila,37.466946,대한민국 강원도 삼척시,2004-02-26,Shewanella electrodiphila,동해중부
129.505005,대한민국,보어밴키해변해면,Porifera > Demospongiae > Halichondrida > Halichondridae > Halichondria > Halichondria bowerbanki,35.804531,대한민국 경상북도 경주시 감포읍,2010-07-16,Halichondria bowerbanki,동해남부
129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,37.466946,대한민국 강원도 삼척시,2004-02-26,Bacillus altitudinis,동해중부
129.176117,대한민국,,Ruegeria meonggei,37.466946,대한민국 강원도 삼척시,2004-02-26,Ruegeria meonggei,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Alkalihalobacillus > Alkalihalobacillus algicola,37.466946,대한민국 강원도 삼척시,2004-02-26,Alkalihalobacillus algicola,동해중부
129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Agarivorans > Agarivorans aestuarii,37.466946,대한민국 강원도 삼척시,2004-02-26,Agarivorans aestuarii,동해중부
129.176117,대한민국,,Flavobacterium aquimarinum,37.466946,대한민국 강원도 삼척시,2004-02-26,Flavobacterium aquimarinum,동해중부
129.176117,대한민국,,Shewanellaceae > Shewanella > Shewanella japonica,37.466946,대한민국 강원도 삼척시,2004-02-26,Shewanella japonica,동해중부
129.176117,대한민국,,Gaetbulibacter marinus,37.466946,대한민국 강원도 삼척시,2004-02-26,Gaetbulibacter marinus,동해중부
123.771667,대한민국,두점박이민꽃게,Thalamitinae > Charybdis > Gonioneptunus > Charybdis (Gonioneptunus) bimaculata,34.241669,대한민국 서해 한·중 잠정조치수역,2021-09-09,Charybdis (Gonioneptunus) bimaculata,서해
126.262863,대한민국,홍점갯지렁이,Polychaeta > Eunicida > Oenonidae > Arabella > Arabella iricolor,37.167919,대한민국 인천광역시 옹진군 자월면,2021-04-28,Arabella iricolor,서해
129.176117,대한민국,,Gaetbulibacter marinus,37.466946,대한민국 강원도 삼척시,2004-02-26,Gaetbulibacter marinus,동해중부
129.176117,대한민국,,Psychrobacter nivimaris,37.466946,대한민국 강원도 삼척시,2004-02-26,Psychrobacter nivimaris,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,37.466946,대한민국 강원도 삼척시,2004-02-26,Bacillus altitudinis,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Alkalihalobacillus > Alkalihalobacillus algicola,37.466946,대한민국 강원도 삼척시,2004-02-26,Alkalihalobacillus algicola,동해중부
129.176117,대한민국,,Planococcus donghaensis,37.466946,대한민국 강원도 삼척시,2004-02-26,Planococcus donghaensis,동해중부
126.421417,대한민국,,Penicillium expansum,35.027637,대한민국 전라남도 무안군 현경면,2013-07-12,Penicillium expansum,서해
129.176117,대한민국,,Shewanellaceae > Shewanella > Shewanella kaireitica,37.466946,대한민국 강원도 삼척시,2004-02-26,Shewanella kaireitica,동해중부
129.176117,대한민국,,Rossellomorea oryzaecorticis,37.466946,대한민국 강원도 삼척시,2004-02-26,Rossellomorea oryzaecorticis,동해중부
129.176117,대한민국,,Shewanellaceae > Shewanella > Shewanella livingstonensis,37.466946,대한민국 강원도 삼척시,2004-02-26,Shewanella livingstonensis,동해중부
126.414726,대한민국,개맛,Lingulidae > Lingula > Lingula anatina,37.430973,대한민국 인천광역시 중구 덕교동 662-5,2021-07-12,Lingula anatina,서해
129.176117,대한민국,,Rhodobacterales > Paracoccaceae > Paracoccus > Paracoccus marcusii,37.466946,대한민국 강원도 삼척시,2004-02-26,Paracoccus marcusii,동해중부
129.176117,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio splendidus,37.466946,대한민국 강원도 삼척시,2004-02-26,Vibrio splendidus,동해중부
129.176117,대한민국,,Flavobacterium frigidarium,37.466946,대한민국 강원도 삼척시,2004-02-26,Flavobacterium frigidarium,동해중부
129.176117,대한민국,,Olleya algicola,37.466946,대한민국 강원도 삼척시,2004-02-26,Olleya algicola,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus mycoides,37.466946,대한민국 강원도 삼척시,2004-02-26,Bacillus mycoides,동해중부
129.176117,대한민국,,Psychrobacter piscatorii,37.466946,대한민국 강원도 삼척시,2004-02-26,Psychrobacter piscatorii,동해중부
129.176117,대한민국,,Olleya algicola,37.466946,대한민국 강원도 삼척시,2004-02-26,Olleya algicola,동해중부
129.176117,대한민국,,Psychrobacter cibarius,37.466946,대한민국 강원도 삼척시,2004-02-26,Psychrobacter cibarius,동해중부
129.176117,대한민국,,Flavobacterium frigidarium,37.466946,대한민국 강원도 삼척시,2004-02-26,Flavobacterium frigidarium,동해중부
129.176117,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio atlanticus,37.466946,대한민국 강원도 삼척시,2004-02-26,Vibrio atlanticus,동해중부
129.176117,대한민국,,Psychrobacter cibarius,37.466946,대한민국 강원도 삼척시,2004-02-26,Psychrobacter cibarius,동해중부
126.527000,대한민국,두드럭고둥,Reishia bronni,36.221111,대한민국 충청남도 보령시 웅천읍 독산해수욕장,2021-04-13,Reishia bronni,서해
129.176117,대한민국,,Gillisia mitskevichiae,37.466946,대한민국 강원도 삼척시,2004-02-26,Gillisia mitskevichiae,동해중부
125.094048,대한민국,흰갯민숭달팽이,Nudibranchia > Chromodorididae > Chromodoris > Chromodoris orientalis,34.114697,대한민국 전라남도 신안군 흑산면,2021-06-23,Chromodoris orientalis,서해
125.092857,대한민국,방석고둥,Trochida > Calliostomatidae > Tristichotrochus > Tristichotrochus unicus,34.054234,대한민국 전라남도 신안군 흑산면 가거도,2021-06-24,Tristichotrochus unicus,서해
129.176117,대한민국,,Salinibacterium amurskyense,37.466946,대한민국 강원도 삼척시,2004-02-26,Salinibacterium amurskyense,동해중부
126.276894,대한민국,검은싸리모자반,Sargassum miyabei,34.395531,대한민국 전라남도 진도군 의신면,2016-05-05,Sargassum miyabei,남해서부
128.951157,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,37.772167,대한민국 강원도 강릉시 강릉항,2017-04-28,Eutintinnus rectus,동해중부
129.176117,대한민국,,Micrococcales > Microbacteriaceae > Leifsonia > Leifsonia rubra,37.466946,대한민국 강원도 삼척시,2004-02-26,Leifsonia rubra,동해중부
129.176117,대한민국,,Ruegeria meonggei,37.466946,대한민국 강원도 삼척시,2004-02-26,Ruegeria meonggei,동해중부
129.176117,대한민국,,Staphylococcus epidermidis,37.466946,대한민국 강원도 삼척시,2004-02-26,Staphylococcus epidermidis,동해중부
129.176117,대한민국,,Psychrobacter maritimus,37.466946,대한민국 강원도 삼척시,2005-02-25,Psychrobacter maritimus,동해중부
129.176117,대한민국,,Lysinibacillus fusiformis,37.466946,대한민국 강원도 삼척시,2004-03-30,Lysinibacillus fusiformis,동해중부
129.176117,대한민국,,Cytobacillus firmus,37.466946,대한민국 강원도 삼척시,2004-03-30,Cytobacillus firmus,동해중부
129.176117,대한민국,,Sporosarcina saromensis,37.466946,대한민국 강원도 삼척시,2004-03-30,Sporosarcina saromensis,동해중부
129.176117,대한민국,,Halobacillus trueperi,37.466946,대한민국 강원도 삼척시,2004-03-30,Halobacillus trueperi,동해중부
129.176117,대한민국,,Vibrionales > Vibrionaceae > Photobacterium > Photobacterium galatheae,37.466946,대한민국 강원도 삼척시,2004-03-30,Photobacterium galatheae,동해중부
129.176117,대한민국,,Sporosarcina saromensis,37.466946,대한민국 강원도 삼척시,2004-03-30,Sporosarcina saromensis,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus licheniformis,37.466946,대한민국 강원도 삼척시,2004-03-30,Bacillus licheniformis,동해중부
129.176117,대한민국,,Lysinibacillus fusiformis,37.466946,대한민국 강원도 삼척시,2004-03-30,Lysinibacillus fusiformis,동해중부
126.563171,대한민국,개청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium tomentosum,33.226051,대한민국 제주특별자치도 서귀포시,2013-10-06,Codium tomentosum,남해서부
129.566635,대한민국,덤불모자반,Sargassum yezoense,35.996529,대한민국 경상북도 포항시 남구 구룡포읍,2014-12-13,Sargassum yezoense,동해남부
129.176117,대한민국,,Psychrobacter nivimaris,37.466946,대한민국 강원도 삼척시,2004-03-30,Psychrobacter nivimaris,동해중부
126.276894,대한민국,뜸부기,Silvetia siliquosa,34.395531,대한민국 전라남도 진도군 의신면,2013-11-09,Silvetia siliquosa,남해서부
129.176117,대한민국,,Caryophanales > Bacillaceae > Alkalihalobacillus > Alkalihalobacillus algicola,37.466946,대한민국 강원도 삼척시,2004-03-30,Alkalihalobacillus algicola,동해중부
126.351021,대한민국,막우뭇가사리,Rhodophyta > Florideophyceae > Gelidiales > Gelidiaceae > Gelidium > Gelidium vagum,36.348793,대한민국 충청남도 보령시 오천면,1989-06-04,Gelidium vagum,서해
126.634422,대한민국,,Thalassiosirales > Thalassiosiraceae > Detonula > Detonula pumila,33.542465,대한민국 제주특별자치도 제주시,2012-06-23,Detonula pumila,남해서부
126.567802,대한민국,톱니붉은잎,Rhodophyta > Florideophyceae > Gigartinales > Kallymeniaceae > Callophyllis > Callophyllis serratifolia,33.227566,대한민국 제주특별자치도 서귀포시,2018-03-13,Callophyllis serratifolia,남해서부
129.176117,대한민국,,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium esteraromaticum,37.466946,대한민국 강원도 삼척시,2004-03-30,Microbacterium esteraromaticum,동해중부
126.276894,대한민국,납작솜털,Phaeophyceae > Ectocarpales > Ectocarpaceae > Ectocarpus > Ectocarpus acutus,34.395531,대한민국 전라남도 진도군 의신면,2013-11-09,Ectocarpus acutus,남해서부
126.135292,대한민국,,Tigriopus west,36.795727,대한민국 충청남도 태안군 소원면,2006-10-19,Tigriopus west,서해
129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas distincta,37.466946,대한민국 강원도 삼척시,2004-03-30,Pseudoalteromonas distincta,동해중부
129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus paramobilis,37.466946,대한민국 강원도 삼척시,2004-03-30,Bacillus paramobilis,동해중부
129.475510,대한민국,구멍갈파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva australis,36.709694,대한민국 경상북도 울진군 평해읍,2017-08-01,Ulva australis,동해중부
131.229996,대한민국,,Priestia aryabhattai,37.173058,대한민국 동해,2004-06-18,Priestia aryabhattai,동해중부
126.626884,대한민국,반자이칠게,Pleocyemata > Brachyura > Ocypodoidea > Macrophthalmidae > Macrophthalminae > Macrophthalmus > Mareotis > Macrophthalmus (Mareotis) banzai,34.396881,대한민국 전라남도 완도군 군외면 원동리,2015-03-27,Macrophthalmus (Mareotis) banzai,남해서부
125.868553,대한민국,대서양긴배검물벼룩,Oithonidae > Oithona > Oithona atlantica,35.323792,대한민국 전라남도,2014-08-16,Oithona atlantica,서해
126.391396,대한민국,일본곤쟁이,Neomysis japonica,34.894257,대한민국 전라남도 무안군 청계면 복길항,2021-03-17,Neomysis japonica,서해
128.951157,대한민국,톱니근사벌집소모충,Xystonellidae > Parafavella > Parafavella denticulata,37.772167,대한민국 강원도 강릉시 강릉항,2017-06-15,Parafavella denticulata,동해중부
131.229996,대한민국,,Fictibacillus aquaticus,37.173058,대한민국 동해,2004-06-18,Fictibacillus aquaticus,동해중부
125.122704,대한민국,마디이끼벌레,Gymnolaemata > Cheilostomatida > Cellariidae > Cellaria > Cellaria punctata,34.046944,대한민국 전라남도 신안군 흑산면 가거도 녹섬,2021-06-22,Cellaria punctata,서해
127.207428,대한민국,큰가위손육질꼬리옆새우붙이,Malacostraca > Amphipoda > Ischyroceridae > Jassa > Jassa marmorata,34.381069,대한민국 전라남도 고흥군 금산면 오천리,2012-05-07,Jassa marmorata,남해서부
127.458824,대한민국,큰가위손육질꼬리옆새우붙이,Malacostraca > Amphipoda > Ischyroceridae > Jassa > Jassa marmorata,34.840889,대한민국 전라남도 순천시 별량면 마산리,2012-07-23,Jassa marmorata,남해서부
126.169395,대한민국,범섬긴털용선충,Prochaetosoma beomseomense,33.344032,대한민국 제주특별자치도 제주시 한경면 조간대,2015-05-21,Prochaetosoma beomseomense,남해서부
126.898994,대한민국,,Penicillium oxalicum,33.512638,대한민국 제주특별자치도 제주시 구좌읍,2014-08-25,Penicillium oxalicum,남해서부
130.795715,대한민국,성준자루용선충,Nematoda > Chromadorea > Desmodorida > Draconematidae > Dracograllus > Dracograllus sungjooni,37.523514,대한민국 경상북도 울릉군 울릉읍 조간대,2014-06-22,Dracograllus sungjooni,동해중부
131.229996,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Alteromonas > Alteromonas macleodii,37.173058,대한민국 동해,2004-06-18,Alteromonas macleodii,동해중부
131.229996,대한민국,,Peribacillus frigoritolerans,37.173058,대한민국 동해,2004-06-18,Peribacillus frigoritolerans,동해중부
131.229996,대한민국,,Metabacillus indicus,37.173058,대한민국 동해,2004-06-18,Metabacillus indicus,동해중부
131.229996,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus halotolerans,37.173058,대한민국 동해,2004-06-18,Bacillus halotolerans,동해중부
131.229996,대한민국,,Pseudomonadota > Gammaproteobacteria > Enterobacterales > Erwiniaceae > Pantoea > Pantoea wallisii,37.173058,대한민국 동해,2004-06-18,Pantoea wallisii,동해중부
131.229996,대한민국,,Cytobacillus horneckiae,37.173058,대한민국 동해,2004-06-18,Cytobacillus horneckiae,동해중부
131.229996,대한민국,,Rheinheimera aquimaris,37.173058,대한민국 동해,2004-06-18,Rheinheimera aquimaris,동해중부
131.229996,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Alteromonas > Alteromonas macleodii,37.173058,대한민국 동해,2004-06-18,Alteromonas macleodii,동해중부
126.203430,대한민국,넙치,Teleostei > Pleuronectiformes > Paralichthyidae > Paralichthys > Paralichthys olivaceus,36.431602,대한민국 충청남도 태안군,2014-04-21,Paralichthys olivaceus,서해
131.229996,대한민국,,Priestia aryabhattai,37.173058,대한민국 동해,2004-06-18,Priestia aryabhattai,동해중부
131.229996,대한민국,,Priestia aryabhattai,37.173058,대한민국 동해,2004-06-18,Priestia aryabhattai,동해중부
131.229996,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus pumilus,37.173058,대한민국 동해,2004-06-18,Bacillus pumilus,동해중부
126.529167,대한민국,한토막눈썹참갯지렁이,Polychaeta > Phyllodocida > Nereididae > Perinereis > Perinereis euiini,36.220280,대한민국 충청남도 보령시 웅천읍 독산해수욕장,2015-10-14,Perinereis euiini,서해
129.486557,대한민국,별쭉지성대,Teleostei > Scorpaeniformes > Dactylopteridae > Dactyloptena > Dactyloptena peterseni,36.094219,대한민국 경상북도 포항시,2016-08-20,Dactyloptena peterseni,동해남부
131.229996,대한민국,,Cytobacillus oceanisediminis,37.173058,대한민국 동해,2004-06-18,Cytobacillus oceanisediminis,동해중부
126.285583,대한민국,돗대기새우,Pleocyemata > Caridea > Pasiphaeoidea > Pasiphaeidae > Leptochela > Leptochela gracilis,36.623795,대한민국 충청남도 태안군 남면 마검포항,2021-05-11,Leptochela gracilis,서해
126.285583,대한민국,잘피갯가꼬마새우,Thoridae > Eualus > Eualus leptognathus,36.623795,대한민국 충청남도 태안군 남면 마검포항,2021-05-11,Eualus leptognathus,서해
131.229996,대한민국,,Caryophanales > Bacillaceae > Alkalihalobacillus > Alkalihalobacillus algicola,37.173058,대한민국 동해,2004-06-18,Alkalihalobacillus algicola,동해중부
131.229996,대한민국,,Neobacillus drentensis,37.173058,대한민국 동해,2004-06-18,Neobacillus drentensis,동해중부
131.229996,대한민국,,Metabacillus indicus,37.173058,대한민국 동해,2004-06-18,Metabacillus indicus,동해중부
131.229996,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,37.173058,대한민국 동해,2004-06-18,Bacillus altitudinis,동해중부
131.229996,대한민국,,Shewanellaceae > Shewanella > Shewanella livingstonensis,37.173058,대한민국 동해,2004-06-18,Shewanella livingstonensis,동해중부
131.229996,대한민국,,Caryophanales > Bacillaceae > Alkalicoccobacillus > Alkalicoccobacillus gibsonii,37.173058,대한민국 동해,2004-06-18,Alkalicoccobacillus gibsonii,동해중부
131.229996,대한민국,,Metabacillus flavus,37.173058,대한민국 동해,2004-06-18,Metabacillus flavus,동해중부
131.229996,대한민국,,Peribacillus simplex,37.173058,대한민국 동해,2004-06-18,Peribacillus simplex,동해중부
131.229996,대한민국,,Flavobacteriia > Flavobacteriales > Flavobacteriaceae > Flagellimonas > Flagellimonas lutimaris,37.173058,대한민국 동해,2004-06-18,Flagellimonas lutimaris,동해중부
131.229996,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Halomonadaceae > Halomonas > Halomonas axialensis,37.173058,대한민국 동해,2004-06-18,Halomonas axialensis,동해중부
131.229996,대한민국,,Exiguobacterium undae,37.173058,대한민국 동해,2004-06-18,Exiguobacterium undae,동해중부
131.229996,대한민국,,Exiguobacterium undae,37.173058,대한민국 동해,2004-06-28,Exiguobacterium undae,동해중부
131.229996,대한민국,,Psychrobacter nivimaris,37.173058,대한민국 동해,2004-06-28,Psychrobacter nivimaris,동해중부
131.229996,대한민국,,Rossellomorea marisflavi,37.173058,대한민국 동해,2004-06-28,Rossellomorea marisflavi,동해중부
125.078270,대한민국,쇠털껍질고둥,Pollia subrubiginosa,34.117008,대한민국 전라남도 신안군 흑산면 소국흘도,2021-06-23,Pollia subrubiginosa,서해
131.229996,대한민국,,Pseudalkalibacillus hwajinpoensis,37.173058,대한민국 동해,2004-06-28,Pseudalkalibacillus hwajinpoensis,동해중부
131.229996,대한민국,,Psychrobacter alimentarius,37.173058,대한민국 동해,2004-06-28,Psychrobacter alimentarius,동해중부
125.854462,대한민국,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,34.620483,대한민국 전라남도 신안군 도초면 우이도리,2011-06-13,Caprella acanthogaster,서해
123.771667,대한민국,두점박이민꽃게,Thalamitinae > Charybdis > Gonioneptunus > Charybdis (Gonioneptunus) bimaculata,34.241669,대한민국 서해 한·중 잠정조치수역,2021-09-09,Charybdis (Gonioneptunus) bimaculata,서해
128.847244,대한민국,참보라색우무,Symphyocladia latiuscula,37.868687,대한민국 강원도 강릉시 연곡면,2016-03-04,Symphyocladia latiuscula,동해중부
129.384598,대한민국,큰키각시고둥,Trochidae > Monodonta > Monodonta canalifera,36.185089,대한민국 경상북도 포항시 북구 청하면 이가리방파제 주변,2024-04-24,Monodonta canalifera,동해남부
127.903053,대한민국,복털조개,Mollusca > Bivalvia > Arcida > Arcidae > Barbatia > Barbatia virescens,34.761944,대한민국 경상남도 남해군 남면 월포방파제,2024-05-27,Barbatia virescens,남해동부
126.235039,대한민국,참까막살,Rhodophyta > Florideophyceae > Halymeniales > Halymeniaceae > Polyopes > Polyopes affinis,33.391674,대한민국 제주특별자치도 제주시 한림읍 협재,2024-03-11,Polyopes affinis,남해서부
127.843727,대한민국,쇠털새붉은실,Rhodophyta > Florideophyceae > Ceramiales > Rhodomelaceae > Melanothamnus > Melanothamnus yendoi,34.787979,대한민국 경상남도 남해군 남면,2016-04-22,Melanothamnus yendoi,남해동부
127.808365,대한민국,납작파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva compressa,34.856888,대한민국 경상남도 남해군 서면,2015-03-20,Ulva compressa,남해동부
129.382080,대한민국,흐린대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Cladophora > Cladophora opaca,36.185528,대한민국 경상북도 포항시 북구 청하면,2013-09-13,Cladophora opaca,동해남부
128.035065,대한민국,마디잘록이,Rhodymeniales > Lomentariaceae > Fushitsunagia > Fushitsunagia catenata,34.730740,대한민국 경상남도 남해군 미조면 초전몽돌해변,2024-02-13,Fushitsunagia catenata,남해동부
128.606430,대한민국,새끼실모자반,Sargassum okamurae,38.173195,대한민국 강원도 속초시,2014-07-31,Sargassum okamurae,동해중부
129.384750,대한민국,납작파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva compressa,36.237473,대한민국 경상북도 포항시 북구 송라면,2014-07-04,Ulva compressa,동해남부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio campbellii,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio campbellii,동해중부
129.448883,대한민국,,Micrococcales > Micrococcaceae > Kocuria > Kocuria flava,36.601387,대한민국 경상북도 영덕군,2004-08-30,Kocuria flava,동해중부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio hyugaensis,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio hyugaensis,동해중부
124.719582,대한민국,민집게벌레,Insecta > Dermaptera > Anisolabididae > Anisolabis > Anisolabis maritima,37.949390,대한민국 인천광역시 옹진군 백령면,2021-06-23,Anisolabis maritima,서해
124.719582,대한민국,민집게벌레,Insecta > Dermaptera > Anisolabididae > Anisolabis > Anisolabis maritima,37.949390,대한민국 인천광역시 옹진군 백령면,2021-06-23,Anisolabis maritima,서해
129.448883,대한민국,,Micrococcales > Microbacteriaceae > Agrococcus > Agrococcus lahaulensis,36.601387,대한민국 경상북도 영덕군,2004-08-01,Agrococcus lahaulensis,동해중부
126.563171,대한민국,몽우리청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium contractum,33.226051,대한민국 제주특별자치도 서귀포시,2013-10-06,Codium contractum,남해서부
129.486908,대한민국,보라성게,Heliocidaris crassispina,36.618683,대한민국 경상북도 울진군,2013-07-17,Heliocidaris crassispina,동해중부
126.286049,대한민국,엷은잎모자반,Sargassum tenuifolium,33.970245,대한민국 제주특별자치도 제주시 추자면,2017-09-13,Sargassum tenuifolium,남해서부
129.446747,대한민국,,Protista > Bacillariophyta > Coscinodiscophyceae > Coscinodiscales > Hemidiscaceae > Azpeitia > Azpeitia nodulifera,36.023067,대한민국 경상북도 포항시,2010-08-24,Azpeitia nodulifera,동해남부
127.654724,대한민국,,Protista > Bacillariophyta > Mediophyceae > Chaetocerotales > Chaetocerotaceae > Chaetoceros > Chaetoceros lorenzianus,34.886803,대한민국 전라남도 광양시,2010-08-27,Chaetoceros lorenzianus,남해서부
126.264755,대한민국,띠갈파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva fasciata,33.436169,대한민국 제주특별자치도 제주시 한림읍,2015-12-08,Ulva fasciata,남해서부
126.840645,대한민국,옥덩굴,Ulvophyceae > Bryopsidales > Caulerpaceae > Caulerpa > Caulerpa okamurae,33.533123,대한민국 제주특별자치도 제주시 구좌읍,2013-11-01,Caulerpa okamurae,남해서부
129.519211,대한민국,방석청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium hubbsii,35.837303,대한민국 경상북도 경주시 감포읍,2014-02-27,Codium hubbsii,동해남부
126.735298,대한민국,,Stephanodiscales > Stephanodiscaceae > Cyclotella > Cyclotella striata,37.015587,대한민국 경기도 평택시,2010-02-21,Cyclotella striata,서해
126.166779,대한민국,빨강바닷말반날개,Staphylinidae > Cafius > Cafius rufescens,34.968777,대한민국 전라남도 신안군 도초면,2021-05-13,Cafius rufescens,서해
124.585808,대한민국,갯가재,Stomatopoda > Squillidae > Oratosquilla > Oratosquilla oratoria,32.900475,대한민국 서해 한·중 잠정조치수역,2021-09-09,Oratosquilla oratoria,남해서부
129.623505,대한민국,학공치,Teleostei > Beloniformes > Hemiramphidae > Hyporhamphus > Hyporhamphus sajori,36.003979,대한민국 경상북도 포항시,2015-05-01,Hyporhamphus sajori,동해남부
129.623505,대한민국,학공치,Teleostei > Beloniformes > Hemiramphidae > Hyporhamphus > Hyporhamphus sajori,36.003979,대한민국 경상북도 포항시,2015-05-01,Hyporhamphus sajori,동해남부
126.321541,대한민국,녹색말미잘이,Rhynchomolgidae > Critomolgus > Critomolgus vicinus,36.583694,대한민국 충청남도 태안군 안면읍 창기리,2012-06-03,Critomolgus vicinus,서해
126.117218,대한민국,노랑촉수,Upeneus japonicus,33.587685,대한민국 제주특별자치도 제주시,2015-10-24,Upeneus japonicus,남해서부
126.292870,대한민국,참조기,Teleostei > Perciformes > Sciaenidae > Larimichthys > Larimichthys polyactis,33.694897,대한민국 제주특별자치도 제주시,2015-10-24,Larimichthys polyactis,남해서부
126.946060,대한민국,누운청각,Ulvophyceae > Bryopsidales > Codiaceae > Codium > Codium coactum,33.513390,대한민국 제주특별자치도 제주시 우도면,2013-10-30,Codium coactum,남해서부
129.344940,대한민국,물메기,Teleostei > Scorpaeniformes > Liparidae > Liparis > Liparis tessellatus,37.228195,대한민국 강원도 삼척시,2016-01-13,Liparis tessellatus,동해중부
128.663727,대한민국,까나리,Teleostei > Perciformes > Ammodytidae > Ammodytes > Ammodytes japonicus,38.106075,대한민국 강원도 강릉시,2015-12-02,Ammodytes japonicus,동해중부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio campbellii,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio campbellii,동해중부
128.533310,대한민국,가시가자미,Teleostei > Pleuronectiformes > Pleuronectidae > Acanthopsetta > Acanthopsetta nadeshnyi,38.397137,대한민국 강원도,2017-11-09,Acanthopsetta nadeshnyi,동해중부
126.418015,대한민국,비틀이고둥,Potamididae > Pirenella > Pirenella cingulata,35.383095,대한민국 전라남도 영광군 홍농읍 칠곡리 창개미골 앞 갯벌 및 습지,2017-02-27,Pirenella cingulata,서해
129.384506,대한민국,술대마디말,Ulvophyceae > Cladophorales > Cladophoraceae > Lychaete > Lychaete sakaii,36.185226,대한민국 경상북도 포항시 북구 청하면,2013-01-06,Lychaete sakaii,동해남부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio hyugaensis,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio hyugaensis,동해중부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio campbellii,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio campbellii,동해중부
129.448883,대한민국,,Vibrionales > Vibrionaceae > Vibrio > Vibrio jasicida,36.601387,대한민국 경상북도 영덕군,2004-08-30,Vibrio jasicida,동해중부
129.448883,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas shioyasakiensis,36.601387,대한민국 경상북도 영덕군,2004-08-30,Pseudoalteromonas shioyasakiensis,동해중부
129.448883,대한민국,,Pseudomonadota > Gammaproteobacteria > Oceanospirillales > Alcanivoracaceae > Alcanivorax > Alcanivorax dieselolei,36.601387,대한민국 경상북도 영덕군,2004-08-30,Alcanivorax dieselolei,동해중부
129.448883,대한민국,,Pseudomonadota > Gammaproteobacteria > Enterobacterales > Enterobacteriaceae > Leclercia > Leclercia adecarboxylata,36.601387,대한민국 경상북도 영덕군,2004-08-30,Leclercia adecarboxylata,동해중부
