source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-07-21,marine_life,보리무륵,Neogastropoda > Columbellidae > Mitrella > Mitrella bicincta,대한민국 충청남도 보령시 오천면,대한민국; 서해; 대한민국 충청남도 보령시 오천면,36.387222,126.457771,보리무륵은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;보리무륵;Mitrella;bicincta;Neogastropoda;>;Columbellidae;서해;대한민국;충청남도;보령시;오천면,126.457771,대한민국,보리무륵,Neogastropoda > Columbellidae > Mitrella > Mitrella bicincta,36.387222,대한민국 충청남도 보령시 오천면,2021-07-21,Mitrella bicincta,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-07-22,marine_life,동해이랑조개,Mollusca > Bivalvia > Carditida > Carditidae > Megacardita > Megacardita koreana,대한민국 충청남도 보령시 오천면,대한민국; 서해; 대한민국 충청남도 보령시 오천면,36.379444,126.437225,동해이랑조개은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;동해이랑조개;Megacardita;koreana;Mollusca;>;Bivalvia;Carditida;Carditidae;서해;대한민국;충청남도,126.437225,대한민국,동해이랑조개,Mollusca > Bivalvia > Carditida > Carditidae > Megacardita > Megacardita koreana,36.379444,대한민국 충청남도 보령시 오천면,2021-07-22,Megacardita koreana,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-08,marine_life,황해비단고둥,Umbonium thomasi,대한민국 충청남도 서천군 비인면,대한민국; 서해; 대한민국 충청남도 서천군 비인면,36.110668,126.605003,황해비단고둥은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;황해비단고둥;Umbonium;thomasi;서해;대한민국;충청남도;서천군;비인면,126.605003,대한민국,황해비단고둥,Umbonium thomasi,36.110668,대한민국 충청남도 서천군 비인면,2021-04-08,Umbonium thomasi,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2008-07-11,marine_life,총알고둥,Mollusca > Gastropoda > Littorinimorpha > Littorinidae > Littorina > Littorina brevicula,대한민국 경상남도 남해군 설천면 문항리 갯벌,대한민국; 남해동부; 대한민국 경상남도 남해군 설천면 문항리 갯벌,34.914948,127.929802,총알고둥은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;총알고둥;Littorina;brevicula;Mollusca;>;Gastropoda;Littorinimorpha;Littorinidae;남해동부;대한민국;경상남도,127.929802,대한민국,총알고둥,Mollusca > Gastropoda > Littorinimorpha > Littorinidae > Littorina > Littorina brevicula,34.914948,대한민국 경상남도 남해군 설천면 문항리 갯벌,2008-07-11,Littorina brevicula,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2011-06-12,marine_life,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,대한민국 전라남도 신안군 도초면 우이도리,대한민국; 서해; 대한민국 전라남도 신안군 도초면 우이도리,34.620422,125.854401,가시투성바다대벌레은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;가시투성바다대벌레;Caprella;acanthogaster;Malacostraca;>;Amphipoda;Caprellidae;서해;대한민국;전라남도;신안군,125.854401,대한민국,가시투성바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella acanthogaster,34.620422,대한민국 전라남도 신안군 도초면 우이도리,2011-06-12,Caprella acanthogaster,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Psychrobacter nivimaris,Psychrobacter nivimaris,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Psychrobacter nivimaris은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Psychrobacter;nivimaris;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Psychrobacter nivimaris,37.466946,대한민국 강원도 삼척시,2004-03-15,Psychrobacter nivimaris,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2011-10-20,marine_life,짝돌속살이조개,Veneridae > Petricola > Petricola japonica,대한민국 경상남도 통영시 도남동 도남관광지,대한민국; 남해동부; 대한민국 경상남도 통영시 도남동 도남관광지,34.829391,128.431671,짝돌속살이조개은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;짝돌속살이조개;Petricola;japonica;Veneridae;>;남해동부;대한민국;경상남도;통영시;도남동;도남관광지,128.431671,대한민국,짝돌속살이조개,Veneridae > Petricola > Petricola japonica,34.829391,대한민국 경상남도 통영시 도남동 도남관광지,2011-10-20,Petricola japonica,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Psychrobacter nivimaris,Psychrobacter nivimaris,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Psychrobacter nivimaris은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Psychrobacter;nivimaris;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Psychrobacter nivimaris,37.466946,대한민국 강원도 삼척시,2004-03-15,Psychrobacter nivimaris,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Leisingera methylohalidivorans,Rhodobacterales > Paracoccaceae > Leisingera > Leisingera methylohalidivorans,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Leisingera methylohalidivorans은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Leisingera;methylohalidivorans;Rhodobacterales;>;Paracoccaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Rhodobacterales > Paracoccaceae > Leisingera > Leisingera methylohalidivorans,37.466946,대한민국 강원도 삼척시,2004-03-15,Leisingera methylohalidivorans,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Pseudoalteromonas marina,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas marina,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Pseudoalteromonas marina은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Pseudoalteromonas;marina;Pseudomonadota;>;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Pseudoalteromonadaceae > Pseudoalteromonas > Pseudoalteromonas marina,37.466946,대한민국 강원도 삼척시,2004-03-15,Pseudoalteromonas marina,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-05-01,marine_life,홋카이도붙은꼬리옆새우,Malacostraca > Amphipoda > Dexaminidae > Guernea > Guernea ezoensis,대한민국 강원도,대한민국; 동해중부; 대한민국 강원도,37.869858,128.955353,홋카이도붙은꼬리옆새우은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;홋카이도붙은꼬리옆새우;Guernea;ezoensis;Malacostraca;>;Amphipoda;Dexaminidae;동해중부;대한민국;강원도,128.955353,대한민국,홋카이도붙은꼬리옆새우,Malacostraca > Amphipoda > Dexaminidae > Guernea > Guernea ezoensis,37.869858,대한민국 강원도,2014-05-01,Guernea ezoensis,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-05-01,marine_life,뾰족머리긴팔바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella simia,대한민국 경상북도 울릉군,대한민국; 동해중부; 대한민국 경상북도 울릉군,37.455891,130.861374,뾰족머리긴팔바다대벌레은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;뾰족머리긴팔바다대벌레;Caprella;simia;Malacostraca;>;Amphipoda;Caprellidae;동해중부;대한민국;경상북도;울릉군,130.861374,대한민국,뾰족머리긴팔바다대벌레,Malacostraca > Amphipoda > Caprellidae > Caprella > Caprella simia,37.455891,대한민국 경상북도 울릉군,2014-05-01,Caprella simia,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-04-12,marine_life,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,대한민국 부산광역시 사하구,대한민국; 남해동부; 대한민국 부산광역시 사하구,35.046551,128.968948,잎파래은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;잎파래;Ulva;linza;Ulvophyceae;>;Ulvales;Ulvaceae;남해동부;대한민국;부산광역시;사하구,128.968948,대한민국,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,35.046551,대한민국 부산광역시 사하구,2014-04-12,Ulva linza,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Pseudovibrio japonicus,Stappiaceae > Pseudovibrio > Pseudovibrio japonicus,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Pseudovibrio japonicus은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Pseudovibrio;japonicus;Stappiaceae;>;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Stappiaceae > Pseudovibrio > Pseudovibrio japonicus,37.466946,대한민국 강원도 삼척시,2004-03-15,Pseudovibrio japonicus,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2015-10-28,marine_life,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,대한민국 전라북도 부안군 변산면,대한민국; 서해; 대한민국 전라북도 부안군 변산면,35.611149,126.461411,잎파래은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;잎파래;Ulva;linza;Ulvophyceae;>;Ulvales;Ulvaceae;서해;대한민국;전라북도;부안군,126.461411,대한민국,잎파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva linza,35.611149,대한민국 전라북도 부안군 변산면,2015-10-28,Ulva linza,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-12-04,marine_life,마디잘록이,Rhodymeniales > Lomentariaceae > Fushitsunagia > Fushitsunagia catenata,대한민국 경상남도 통영시 용남면,대한민국; 남해동부; 대한민국 경상남도 통영시 용남면,34.878975,128.468307,마디잘록이은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;마디잘록이;Fushitsunagia;catenata;Rhodymeniales;>;Lomentariaceae;남해동부;대한민국;경상남도;통영시;용남면,128.468307,대한민국,마디잘록이,Rhodymeniales > Lomentariaceae > Fushitsunagia > Fushitsunagia catenata,34.878975,대한민국 경상남도 통영시 용남면,2017-12-04,Fushitsunagia catenata,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2012-10-01,marine_life,모래마디벌레,Malacostraca > Isopoda > Anthuridae > Cyathura > Cyathura higoensis,대한민국 부산광역시 강서구 명지동,대한민국; 남해동부; 대한민국 부산광역시 강서구 명지동,35.069443,128.894440,모래마디벌레은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;모래마디벌레;Cyathura;higoensis;Malacostraca;>;Isopoda;Anthuridae;남해동부;대한민국;부산광역시;강서구,128.894440,대한민국,모래마디벌레,Malacostraca > Isopoda > Anthuridae > Cyathura > Cyathura higoensis,35.069443,대한민국 부산광역시 강서구 명지동,2012-10-01,Cyathura higoensis,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2013-02-01,marine_life,창벌레,Symmius caudatus,대한민국 경상북도,대한민국; 동해남부; 대한민국 경상북도,36.289555,129.393250,창벌레은(는) 동해남부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;창벌레;Symmius;caudatus;동해남부;대한민국;경상북도,129.393250,대한민국,창벌레,Symmius caudatus,36.289555,대한민국 경상북도,2013-02-01,Symmius caudatus,동해남부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-08-01,marine_life,쏙,Upogebiidae > Upogebia > Upogebia major,대한민국 인천광역시 옹진군 영흥면 선재리,대한민국; 서해; 대한민국 인천광역시 옹진군 영흥면 선재리,37.225498,126.531654,쏙은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;쏙;Upogebia;major;Upogebiidae;>;서해;대한민국;인천광역시;옹진군;영흥면;선재리,126.531654,대한민국,쏙,Upogebiidae > Upogebia > Upogebia major,37.225498,대한민국 인천광역시 옹진군 영흥면 선재리,2014-08-01,Upogebia major,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Qipengyuania pelagi,Sphingomonadales > Erythrobacteraceae > Qipengyuania > Qipengyuania pelagi,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Qipengyuania pelagi은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Qipengyuania;pelagi;Sphingomonadales;>;Erythrobacteraceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Sphingomonadales > Erythrobacteraceae > Qipengyuania > Qipengyuania pelagi,37.466946,대한민국 강원도 삼척시,2004-03-15,Qipengyuania pelagi,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Bacillus altitudinis,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Bacillus altitudinis은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Bacillus;altitudinis;Caryophanales;>;Bacillaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,37.466946,대한민국 강원도 삼척시,2004-03-15,Bacillus altitudinis,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2013-07-10,marine_life,풀게,Varunidae > Hemigrapsus > Hemigrapsus penicillatus,대한민국 경기도 화성시 서신면 송교리,대한민국; 서해; 대한민국 경기도 화성시 서신면 송교리,37.146000,126.651894,풀게은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;풀게;Hemigrapsus;penicillatus;Varunidae;>;서해;대한민국;경기도;화성시;서신면;송교리,126.651894,대한민국,풀게,Varunidae > Hemigrapsus > Hemigrapsus penicillatus,37.146000,대한민국 경기도 화성시 서신면 송교리,2013-07-10,Hemigrapsus penicillatus,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-12-01,marine_life,중국뱀옆새우,Sinocorophium sinensis,대한민국 인천광역시 연수구 송도동,대한민국; 서해; 대한민국 인천광역시 연수구 송도동,37.404278,126.588188,중국뱀옆새우은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;중국뱀옆새우;Sinocorophium;sinensis;서해;대한민국;인천광역시;연수구;송도동,126.588188,대한민국,중국뱀옆새우,Sinocorophium sinensis,37.404278,대한민국 인천광역시 연수구 송도동,2014-12-01,Sinocorophium sinensis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-23,marine_life,무늬발게,Varunidae > Hemigrapsus > Hemigrapsus sanguineus,대한민국 전라북도 군산시 옥도면 돌섬,대한민국; 서해; 대한민국 전라북도 군산시 옥도면 돌섬,36.120064,125.986488,무늬발게은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;무늬발게;Hemigrapsus;sanguineus;Varunidae;>;서해;대한민국;전라북도;군산시;옥도면;돌섬,125.986488,대한민국,무늬발게,Varunidae > Hemigrapsus > Hemigrapsus sanguineus,36.120064,대한민국 전라북도 군산시 옥도면 돌섬,2021-04-23,Hemigrapsus sanguineus,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Microbacterium algeriense,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium algeriense,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Microbacterium algeriense은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Microbacterium;algeriense;Micrococcales;>;Microbacteriaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium algeriense,37.466946,대한민국 강원도 삼척시,2004-03-15,Microbacterium algeriense,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Marinobacter sediminum,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter sediminum,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Marinobacter sediminum은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Marinobacter;sediminum;Pseudomonadota;>;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter sediminum,37.466946,대한민국 강원도 삼척시,2004-03-15,Marinobacter sediminum,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-04-28,marine_life,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,대한민국 강원도 양양군 손양면 수산길 수산항,대한민국; 동해중부; 대한민국 강원도 양양군 손양면 수산길 수산항,38.079887,128.673309,톱날입진짜종소모충은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;톱날입진짜종소모충;Eutintinnus;rectus;Tintinnidae;>;동해중부;대한민국;강원도;양양군;손양면;수산길,128.673309,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,38.079887,대한민국 강원도 양양군 손양면 수산길 수산항,2017-04-28,Eutintinnus rectus,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-04-28,marine_life,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,대한민국 강원도 강릉시 강릉항,대한민국; 동해중부; 대한민국 강원도 강릉시 강릉항,37.772167,128.951157,톱날입진짜종소모충은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;톱날입진짜종소모충;Eutintinnus;rectus;Tintinnidae;>;동해중부;대한민국;강원도;강릉시;강릉항,128.951157,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,37.772167,대한민국 강원도 강릉시 강릉항,2017-04-28,Eutintinnus rectus,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2015-10-19,marine_life,Epacanthion mawsoni,Thoracostomopsidae > Epacanthion > Epacanthion mawsoni,대한민국 제주특별자치도 제주시 이호일동 조간대,대한민국; 남해서부; 대한민국 제주특별자치도 제주시 이호일동 조간대,33.497501,126.452217,Epacanthion mawsoni은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Epacanthion;mawsoni;Thoracostomopsidae;>;남해서부;대한민국;제주특별자치도;제주시;이호일동;조간대,126.452217,대한민국,,Thoracostomopsidae > Epacanthion > Epacanthion mawsoni,33.497501,대한민국 제주특별자치도 제주시 이호일동 조간대,2015-10-19,Epacanthion mawsoni,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2004-03-15,marine_life,Marinobacter sediminum,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter sediminum,대한민국 강원도 삼척시,대한민국; 동해중부; 대한민국 강원도 삼척시,37.466946,129.176117,Marinobacter sediminum은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Marinobacter;sediminum;Pseudomonadota;>;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;동해중부;대한민국;강원도;삼척시,129.176117,대한민국,,Pseudomonadota > Gammaproteobacteria > Alteromonadales > Alteromonadaceae > Marinobacter > Marinobacter sediminum,37.466946,대한민국 강원도 삼척시,2004-03-15,Marinobacter sediminum,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2011-09-19,marine_life,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,대한민국 제주특별자치도 서귀포시,대한민국; 남해서부; 대한민국 제주특별자치도 서귀포시,33.207550,126.511810,갈퀴낫노벌레은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;갈퀴낫노벌레;Centropages;furcatus;Copepoda;>;Calanoida;Centropagidae;남해서부;대한민국;제주특별자치도;서귀포시,126.511810,대한민국,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,33.207550,대한민국 제주특별자치도 서귀포시,2011-09-19,Centropages furcatus,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2011-09-19,marine_life,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,대한민국 제주특별자치도 서귀포시,대한민국; 남해서부; 대한민국 제주특별자치도 서귀포시,33.212803,126.500137,갈퀴낫노벌레은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;갈퀴낫노벌레;Centropages;furcatus;Copepoda;>;Calanoida;Centropagidae;남해서부;대한민국;제주특별자치도;서귀포시,126.500137,대한민국,갈퀴낫노벌레,Copepoda > Calanoida > Centropagidae > Centropages > Centropages furcatus,33.212803,대한민국 제주특별자치도 서귀포시,2011-09-19,Centropages furcatus,남해서부
